# rank |         avg         
#------+---------------------
    1 |  9.4000000000000000
    2 | 19.8000000000000000
    3 | 32.4000000000000000
    4 | 36.8000000000000000
    5 | 46.8000000000000000
    6 | 58.8000000000000000
    7 | 66.8000000000000000
    8 | 66.8000000000000000
    9 | 70.8000000000000000
   10 | 71.0000000000000000
   11 | 71.0000000000000000
   12 | 72.2000000000000000
   13 | 73.2000000000000000
   14 | 73.6000000000000000
   15 | 73.6000000000000000
   16 | 73.6000000000000000
   17 | 73.8000000000000000
   18 | 76.2000000000000000
   19 | 77.6000000000000000
   20 | 77.8000000000000000
   21 | 77.8000000000000000
   22 | 77.8000000000000000
   23 | 78.4000000000000000
   24 | 79.0000000000000000
   25 | 79.0000000000000000
   26 | 79.6000000000000000
   27 | 79.6000000000000000
   28 | 79.6000000000000000
   29 | 79.6000000000000000
   30 | 79.6000000000000000
   31 | 79.6000000000000000
   32 | 80.2000000000000000
   33 | 81.4000000000000000
   34 | 81.4000000000000000
   35 | 82.4000000000000000
   36 | 83.2000000000000000
   37 | 84.2000000000000000
   38 | 84.6000000000000000
   39 | 84.8000000000000000
   40 | 85.6000000000000000
   41 | 85.6000000000000000
   42 | 86.4000000000000000
   43 | 87.0000000000000000
   44 | 87.0000000000000000
   45 | 87.0000000000000000
   46 | 87.0000000000000000
   47 | 87.0000000000000000
   48 | 87.2000000000000000
   49 | 87.2000000000000000
   50 | 87.2000000000000000
   51 | 87.2000000000000000
   52 | 87.2000000000000000
   53 | 88.2000000000000000
   54 | 88.2000000000000000
   55 | 88.6000000000000000
   56 | 88.6000000000000000
   57 | 88.6000000000000000
   58 | 88.6000000000000000
   59 | 88.6000000000000000
   60 | 88.6000000000000000
   61 | 88.6000000000000000
   62 | 89.0000000000000000
   63 | 89.2000000000000000
   64 | 89.4000000000000000
   65 | 89.4000000000000000
   66 | 89.4000000000000000
   67 | 89.4000000000000000
   68 | 89.6000000000000000
   69 | 89.6000000000000000
   70 | 89.8000000000000000
   71 | 89.8000000000000000
   72 | 89.8000000000000000
   73 | 90.0000000000000000
   74 | 90.2000000000000000
   75 | 90.2000000000000000
   76 | 91.2000000000000000
   77 | 91.2000000000000000
   78 | 91.2000000000000000
   79 | 91.2000000000000000
   80 | 91.4000000000000000
   81 | 91.4000000000000000
   82 | 91.4000000000000000
   83 | 91.4000000000000000
   84 | 91.4000000000000000
   85 | 91.4000000000000000
   86 | 91.4000000000000000
   87 | 91.4000000000000000
   88 | 91.8000000000000000
   89 | 91.8000000000000000
   90 | 91.8000000000000000
   91 | 91.8000000000000000
   92 | 91.8000000000000000
   93 | 91.8000000000000000
   94 | 91.8000000000000000
   95 | 91.8000000000000000
   96 | 91.8000000000000000
   97 | 92.2000000000000000
   98 | 92.2000000000000000
   99 | 92.2000000000000000
  100 | 92.2000000000000000
  101 | 92.2000000000000000
  102 | 92.2000000000000000
  103 | 92.2000000000000000
  104 | 92.2000000000000000
  105 | 92.2000000000000000
  106 | 92.6000000000000000
  107 | 92.6000000000000000
  108 | 92.6000000000000000
  109 | 92.6000000000000000
  110 | 92.6000000000000000
  111 | 92.6000000000000000
